2019-08-20 14:38:33,"b""RT @nwslbiweekly: Hey there, Twitter? You're just a beautiful as everyone said you'd be!\n\nHope you enjoy our first ep. Our own podcast feed\xe2\x80\xa6"""
2019-08-20 14:37:13,b'RT @WNBAWeekly: Give our new sister pod a follow! \n\n#nwsl #uswnt #soccer \xe2\x9a\xbd https://t.co/83ZlJ3q5y7'
2019-08-20 14:36:59,b'RT @WNBAWeekly: Give our new sister pod a follow! \n\n#nwsl #uswnt #soccer \xe2\x9a\xbd https://t.co/83ZlJ3q5y7'
2019-08-20 14:36:50,"b'RT @WNBAWeekly: *SPECIAL EPISODE*\n\n@SESchwartzman and Mike McPhie team up for the first episode of NWSL Biweekly, covering all things @NWSL\xe2\x80\xa6'"
2019-08-20 14:36:45,"b""RT @nwslbiweekly: Hey there, Twitter? You're just a beautiful as everyone said you'd be!\n\nHope you enjoy our first ep. Our own podcast feed\xe2\x80\xa6"""
2019-08-20 14:36:43,b'Give our new sister pod a follow! \n\n#nwsl #uswnt #soccer \xe2\x9a\xbd https://t.co/83ZlJ3q5y7'
2019-08-20 14:35:17,"b""RT @nwslbiweekly: Hey there, Twitter? You're just a beautiful as everyone said you'd be!\n\nHope you enjoy our first ep. Our own podcast feed\xe2\x80\xa6"""
2019-08-20 14:33:15,"b""Hey there, Twitter? You're just a beautiful as everyone said you'd be!\n\nHope you enjoy our first ep. Our own podcas\xe2\x80\xa6 https://t.co/HlZdyPl6yZ"""
2019-08-20 14:21:15,b'RT @JeffKassouf: The Olympic tournament begins on July 22 in Tokyo.\n\n#USWNT https://t.co/bvITd0PVE7'
2019-08-20 14:17:28,"b'RT @WNBAWeekly: *SPECIAL EPISODE*\n\n@SESchwartzman and Mike McPhie team up for the first episode of NWSL Biweekly, covering all things @NWSL\xe2\x80\xa6'"
2019-08-20 14:17:26,"b'SO excited about this. Huge props to Mike, who is a podcast natural and soccer savant. Hope you enjoy some new cont\xe2\x80\xa6 https://t.co/22ioJE82YT'"
2019-08-20 14:15:26,"b'*SPECIAL EPISODE*\n\n@SESchwartzman and Mike McPhie team up for the first episode of NWSL Biweekly, covering all thin\xe2\x80\xa6 https://t.co/pxixgmDjeR'"
2019-08-20 14:15:24,b'Rapinoe - The Marathon Continues \nSave \xc2\xa35 by pre ordering now\nShipping end of September\nhttps://t.co/K1jXUxctk6\xe2\x80\xa6 https://t.co/PKcbowaECx'
2019-08-20 14:12:39,b'RT @ayan_yg: Megan Rapinoe On Her Fight For Equal Pay: \xe2\x80\x98We Won\xe2\x80\x99t Accept Anything Else\xe2\x80\x99 https://t.co/NuI9mhNfoC via @womensrepublic_   #USWN\xe2\x80\xa6'
2019-08-20 13:56:16,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 13:53:31,"b'And if #PennState alums @alikrieger and @AlyssaNaeher  ever want to return to their community, I would LOVE to welc\xe2\x80\xa6 https://t.co/gzCyRS6Ulw'"
2019-08-20 13:44:38,"b'There\xe2\x80\x99s no other team like this in the world. Part of their DNA. (US Soccer, Pay them!) #USWNT\nhttps://t.co/OfFsQCWsTX'"
2019-08-20 13:42:52,b'Give me your best estimate as to how many total autographs the #USWNT have signed since France?\n23 players. (I have\xe2\x80\xa6 https://t.co/1wXDMlN0zW'
2019-08-20 13:39:41,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 13:36:46,b'No one loves their dog more than Rose Lavelle loves Wilma Jean.\n@WashSpirit @NWSL #USWNT #ProPetsNBC https://t.co/YZyOzbW0xW'
2019-08-20 13:32:04,b'RT @EPAYouthSoccer: \xf0\x9f\x93\xa3Help break the record! \n\nThe #USWNT has a chance to break their attendance record for a stand-alone friendly match wit\xe2\x80\xa6'
2019-08-20 13:26:45,"b""Hmmmm.  dis biitch Megan #rapinoe can't understand how her parents can have one point of view and still love and su\xe2\x80\xa6 https://t.co/lEm2iSOwmw"""
2019-08-20 13:11:50,b'\xf0\x9f\x93\xa3Help break the record! \n\nThe #USWNT has a chance to break their attendance record for a stand-alone friendly match\xe2\x80\xa6 https://t.co/XQGY2p0Ca9'
2019-08-20 13:01:42,b'RT @BillClinton: I\xe2\x80\x99ll never forget watching the #USWNT win the World Cup 20 years ago. Wishing the team the best of luck as they go for the\xe2\x80\xa6'
2019-08-20 12:44:06,"b'RT @skenigsberg: lmao @FoxNews just went live from a bar in France after the #USWNT win and people started shouting ""Fuck Trump"" on air\xf0\x9f\x98\x82\xf0\x9f\x98\x82 h\xe2\x80\xa6'"
2019-08-20 12:19:12,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 12:07:55,b'Just locked in tickets to see @WashSpirit play the @alexmorgan13 and the Orlando Pride. Cant wait to see what the t\xe2\x80\xa6 https://t.co/KBIHx7IJJL'
2019-08-20 12:03:08,b'A Star in the Making! My Mallory Pugh Oil Paint! \xf0\x9f\xa4\xa9\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 @malpugh #mallorypugh #malpugh #uswnt #onenationoneteam\xe2\x80\xa6 https://t.co/oPGNV8t4Ja'
2019-08-20 12:02:38,b'RT @SBISoccer: The #USWNT\xe2\x80\x99s equal pay lawsuit now has a date set in 2020. https://t.co/54UdXAHgYU'
2019-08-20 11:36:00,b'Can\xe2\x80\x99t wait for the team to visit Chicago! See you there! #USWNT https://t.co/3sZI8srh81'
2019-08-20 11:35:27,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 11:17:32,b'RT @zac13_: #WorldPhotographyDay| photo by Lucy Nicholson \xf0\x9f\x91\x8c#uswnt #fifawwc https://t.co/1jpbQs6Dm2'
2019-08-20 11:11:37,"b'RT @USWNT: Kate Markgraf, 1999 @FIFAWWC champion and two-time Olympic gold medalist named first GM of the #USWNT \xc2\xbb https://t.co/dRYFtKwsuV\xe2\x80\xa6'"
